Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility_30d,MA_50,MA_200,RSI,PE_Ratio,Debt_to_Equity,ROE,Market_Cap,Beta,Symbol,Price_Change_1d,Price_Change_5d,Price_Change_20d,Volume_MA_20,Volume_Ratio,High_Low_Ratio,Close_to_High,MA_Cross
2021-01-04 00:00:00-05:00,212.82713839748655,212.82713839748655,207.01969261916872,210.42105102539062,10318300,0.0,0.0,,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,,,,,,1.0280526248727513,0.9886946402126491,0
2021-01-05 00:00:00-05:00,209.01993334852537,211.09748304759668,206.4399192686747,207.2805938720703,6869700,0.0,0.0,-0.014924633909091933,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,-0.014924633909091933,,,,,1.022561352452673,0.9819188314307576,0
2021-01-06 00:00:00-05:00,206.59457005342128,208.88469220157452,204.92287819924172,205.45433044433594,7206200,0.0,0.0,-0.008810585658884706,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,-0.008810585658884706,,,,,1.0193331951861462,0.9835777254853684,0
2021-01-07 00:00:00-05:00,205.04844653658546,207.96667082267254,205.04844653658546,206.60418701171875,10967900,0.0,0.0,0.0055966528663378146,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,0.0055966528663378146,,,,,1.0142318770777246,0.9934485472813308,0
2021-01-08 00:00:00-05:00,206.9520435323684,208.83632170751346,205.5799021241977,208.18890380859375,6513000,0.0,0.0,0.0076703033941181165,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,0.0076703033941181165,,,,,1.015840165063161,0.9968998788447038,0
2021-01-11 00:00:00-05:00,206.74918671669732,207.61884927189146,205.31905464456514,205.71524047851562,7353100,0.0,0.0,-0.011881821196159326,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,-0.011881821196159326,-0.02236378215935808,,,,1.0112010774221982,0.9908312332909478,0
2021-01-12 00:00:00-05:00,205.18371202830775,205.61854317568526,200.47784552676464,201.8209991455078,9331600,0.0,0.0,-0.018930251953862998,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,-0.018930251953862998,-0.026339150349656282,,,,1.0256422231364928,0.9815311208243862,0
2021-01-13 00:00:00-05:00,202.35248541363907,203.88889582930332,201.5987740872929,202.2945098876953,6688500,0.0,0.0,0.0023461916460245646,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,0.0023461916460245646,-0.015379673671549687,,,,1.0113597999411386,0.9921801237133442,0
2021-01-14 00:00:00-05:00,203.47339328582493,204.09182346573235,194.9313070736468,195.0569305419922,12887500,0.0,0.0,-0.03577743829885005,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,-0.03577743829885005,-0.055890718560662966,,,,1.046993561627454,0.9557312352336489,0
2021-01-15 00:00:00-05:00,194.74771791137263,196.4097518683806,193.6751264012633,194.79603576660156,8755000,0.0,0.0,-0.0013375314307760844,,,,,32.99611,65.017,0.51755,657086676992,0.918,V,-0.0013375314307760844,-0.06433036438054074,,,,1.0141196524196483,0.991783930856649,0
