Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility_30d,MA_50,MA_200,RSI,PE_Ratio,Debt_to_Equity,ROE,Market_Cap,Beta,Symbol,Price_Change_1d,Price_Change_5d,Price_Change_20d,Volume_MA_20,Volume_Ratio,High_Low_Ratio,Close_to_High,MA_Cross
2021-01-04 00:00:00-05:00,88.83201428273857,88.97291071611038,86.08036043435665,87.36502075195312,9523400,0.0,0.0,,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,,,,,,1.0336029062512992,0.9819283200783706,0
2021-01-05 00:00:00-05:00,87.36503858817741,88.69941951998044,86.71856019308325,88.26844024658203,6823800,0.0,0.0,0.010340746065795603,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.010340746065795603,,,,,1.0228423917842582,0.9951411263373452,0
2021-01-06 00:00:00-05:00,86.8180053418768,88.840307442041,86.34558303590909,87.50592041015625,11017500,0.0,0.0,-0.008638646319065413,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.008638646319065413,,,,,1.0288923222059247,0.9849799368067778,0
2021-01-07 00:00:00-05:00,87.94519631662742,88.73256477985223,87.49763730942695,88.4424819946289,8196000,0.0,0.0,0.010702836791874448,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.010702836791874448,,,,,1.0141138379092234,0.9967308193339951,0
2021-01-08 00:00:00-05:00,88.55022697537095,89.1221089942251,87.65511526658128,88.9066162109375,5345900,0.0,0.0,0.00524786511912656,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.00524786511912656,,,,,1.0167359739723383,0.9975820502261502,0
2021-01-11 00:00:00-05:00,88.74084528303459,90.80458410636196,88.74084528303459,90.35702514648438,6334200,0.0,0.0,0.016313847015678506,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.016313847015678506,0.0342471663004138,,,,1.023255794068055,0.9950711854001407,0
2021-01-12 00:00:00-05:00,90.52279081266796,91.81573469736449,90.43991092937482,90.98692321777344,6106900,0.0,0.0,0.0069712130326102795,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.0069712130326102795,0.030797904252042985,,,,1.0152125732306843,0.9909730997380469,0
2021-01-13 00:00:00-05:00,91.00350654173553,93.99551660575108,90.92062033187625,93.1998519897461,9821300,0.0,0.0,0.024321393599342933,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.024321393599342933,0.06506910107226282,,,,1.0338195698913064,0.991535079068268,0
2021-01-14 00:00:00-05:00,92.82253810949031,94.49116833369601,91.81633426549597,93.60234832763672,8268800,1.3,0.0,0.004318637093274624,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.004318637093274624,0.05834149174286152,,,,1.0291324423872716,0.9905936182001643,0
2021-01-15 00:00:00-05:00,93.24179186203116,93.54365429819858,91.79956804147234,92.6716079711914,9196200,0.0,0.0,-0.009943557753352872,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.009943557753352872,0.042347711798199406,,,,1.0189988503642884,0.990677653833928,0
2021-01-19 00:00:00-05:00,93.28371217446109,94.17252572198011,92.45359374050865,94.06352233886719,7723800,0.0,0.0,0.01501985773364889,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.01501985773364889,0.04102057572583795,,,,1.0185923760443105,0.9988425139680895,0
2021-01-20 00:00:00-05:00,94.67562424342546,94.83493587965613,93.46817472052774,94.43245697021484,6554600,0.0,0.0,0.003922186009774897,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,0.003922186009774897,0.037868449999069353,,,,1.014622743658096,0.9957560058884626,0
2021-01-21 00:00:00-05:00,94.44082396532615,94.54144687699869,92.87282357479994,93.29207611083984,5417000,0.0,0.0,-0.012076153644235754,,,,,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.012076153644235754,0.0009895307677516563,,,,1.0179667553754823,0.98678494134129,0
2021-01-22 00:00:00-05:00,92.78060260113335,93.57717999030342,91.79955304252508,92.9566879272461,5185500,0.0,0.0,-0.00359503397904104,,,,73.43585821150856,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.00359503397904104,-0.00689790813934088,,,,1.0193642222523118,0.9933691946784289,0
2021-01-25 00:00:00-05:00,92.00918469929591,93.26694258525905,91.5731583830144,92.65483093261719,6928200,0.0,0.0,-0.003247286465984711,,,,71.6235720906327,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.003247286465984711,-0.00018103752531661854,,,,1.018496513958383,0.9934369924040096,0
2021-01-26 00:00:00-05:00,93.32562535380579,93.32562535380579,91.02811664660939,91.22936248779297,5554600,0.0,0.0,-0.015384717995555852,,,,61.608153410654424,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.015384717995555852,-0.030130275590404265,,,,1.0252395500624913,0.9775381857012402,0
2021-01-27 00:00:00-05:00,89.11632246186876,89.46849307427956,86.02223654513557,86.18994140625,11887900,0.0,0.0,-0.05523902550801307,,,,46.13641271089934,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.05523902550801307,-0.08728477293103398,,,,1.0400623916274923,0.9633552376331229,0
2021-01-28 00:00:00-05:00,87.20455277405476,88.16044832152579,86.45828355536752,87.3806381225586,8534300,0.0,0.0,0.013814798999529865,,,,46.92836485493941,105.43334,,1.1285399,391133659136,0.525,ABBV,0.013814798999529865,-0.06336484549082066,,,,1.0196877001966875,0.9911546479876873,0
2021-01-29 00:00:00-05:00,87.20454839353529,87.61541418607202,85.36821979850095,85.93002319335938,9380400,0.0,0.0,-0.01660110249097302,,,,41.85439002921286,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.01660110249097302,-0.0755907389835817,,,,1.026323547484945,0.9807637616238015,0
2021-02-01 00:00:00-05:00,86.36604968756772,87.11231892551221,85.41015411543012,85.77909851074219,7518200,0.0,0.0,-0.0017563672975808853,,,,36.51302983578406,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.0017563672975808853,-0.07420802944290461,,7765925.0,0.9681010311070478,1.0199293026421854,0.9846953860118219,0
2021-02-02 00:00:00-05:00,86.2654104540734,87.4644731151228,85.94678078929245,86.7601318359375,10481300,0.0,0.0,0.011436740910403254,,,,37.79991843328486,105.43334,,1.1285399,391133659136,0.525,ABBV,0.011436740910403254,-0.04898894971948842,-0.006923696816063529,7813820.0,1.34137976047567,1.0176585127667683,0.9919471157362575,0
2021-02-03 00:00:00-05:00,89.04923703404184,90.19799129791559,87.212915256997,89.67811584472656,12101900,0.0,0.0,0.03363277518188812,,,,40.232514736894224,105.43334,,1.1285399,391133659136,0.525,ABBV,0.03363277518188812,0.04047078326733411,0.015970324095526456,8077725.0,1.4981817281474672,1.0342274539513128,0.9942362856898672,0
2021-02-04 00:00:00-05:00,89.61102999857579,91.29642041141368,88.25264962063217,91.00294494628906,9077800,0.0,0.0,0.014773159416689552,,,,43.141483807927976,105.43334,,1.1285399,391133659136,0.525,ABBV,0.014773159416689552,0.04145434162027839,0.03996329070926419,7980740.0,1.1374634432395994,1.0344892850681042,0.9967854658068508,0
2021-02-05 00:00:00-05:00,91.9253267801252,92.46196961973521,90.92750989878417,91.1706771850586,7251000,0.0,0.0,0.0018431517668855424,,,,45.87365709803132,105.43334,,1.1285399,391133659136,0.525,ABBV,0.0018431517668855424,0.060987461622193706,0.03084711248374239,7933490.0,0.9139735475812032,1.0168756377762806,0.986034339956338,0
2021-02-08 00:00:00-05:00,91.30483770348704,91.38030650385167,88.72223995450014,89.58589935302734,9199100,0.0,0.0,-0.01738253878288587,,,,37.81933486612686,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.01738253878288587,0.04437911925372395,0.0076404116030937,8126150.0,1.1320366963445174,1.0299594166098003,0.9803633056237484,0
2021-02-09 00:00:00-05:00,88.88155032190036,89.30080291775839,88.13528121305605,88.37844848632812,5506900,0.0,0.0,-0.013478135235781563,,,,34.24957771192311,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.013478135235781563,0.018652768456493884,-0.021897319626765444,8084785.0,0.6811436544076311,1.0132242353874703,0.9896713758298489,0
2021-02-10 00:00:00-05:00,88.86477509223408,88.99054574192354,86.969751737048,87.2464599609375,7446000,0.0,0.0,-0.012808422695559596,,,,34.26454030418026,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.012808422695559596,-0.02711537659867158,-0.041109899363046876,8151740.0,0.9134246185476965,1.0232355958768904,0.9804014486432754,0
2021-02-11 00:00:00-05:00,87.68249286551993,87.7747289538866,86.63436131343268,86.99491882324219,5090100,0.0,0.0,-0.002883109960082453,,,,34.414751139344006,105.43334,,1.1285399,391133659136,0.525,ABBV,-0.002883109960082453,-0.044042817794659905,-0.06657664185117562,7915180.0,0.6430807637981701,1.0131629947190146,0.9911157785396969,0
2021-02-12 00:00:00-05:00,87.00329494874588,87.68248206369572,86.49180630255587,87.57347869873047,3738400,0.0,0.0,0.006650501929472474,,,,36.90577160286301,105.43334,,1.1285399,391133659136,0.525,ABBV,0.006650501929472474,-0.03945565172260945,-0.06440938434368515,7688660.0,0.48622256674114867,1.0137663417153615,0.9987568398795319,0
